Spot_10,Spot_12,Spot_13,Spot_14,Spot_15,Spot_17,Spot_18,Spot_19,Spot_20,Spot_22,Spot_23,Spot_24,Spot_25,Spot_26,Spot_27,Spot_29,Spot_31,Spot_32,Spot_33,Spot_35,Spot_36,Spot_37,Spot_38,Spot_39,Spot_40,Spot_42,Spot_43,Spot_44,Spot_46,Spot_47,Spot_48,Spot_49,Spot_51,Spot_52,Spot_54,Spot_55,Spot_56,Spot_57,Spot_58,Spot_59,Spot_60,Spot_61,Spot_62,Spot_65,Spot_66,Spot_67,Spot_69,Spot_70,Spot_71,Spot_72,Spot_74,Spot_75,Spot_77,Spot_78,Spot_79,Spot_80,Spot_81,Spot_82,Spot_83,Spot_85,Spot_86,Spot_87,Spot_88,Spot_90,Spot_92,Spot_93,Spot_94,Spot_95,Spot_96,Spot_97,Spot_100,Spot_101,Spot_103,Spot_104,Spot_105,Spot_107,Spot_108,Spot_109,Spot_110,Spot_138,Spot_147,Spot_168
58747,0,76632,0,55721,0,64521,113082,154290,115623,134618,47251,63576,77939,100326,37103,85037,109954,112033,0,128433,111723,87072,115637,42080,60830,72148,79487,33812,12103,15831,71125,153288,138221,88723,60161,86096,59267,71469,82525,67473,134271,63664,91569,59018,55311,132894,81240,73147,75297,64365,107520,135920,63353,97294,38948,89747,172898,69278,84283,28033,39066,0,98118,45808,126259,19333,92605,120097,93370,134837,0,102865,94763,81145,129643,118218,49101,68596,112221,171531,123484
82253,0,99259,0,50352,29153,63167,163583,141667,110990,151293,84347,43813,115253,88168,48448,123085,106758,87279,38087,113925,107485,99392,103431,23689,93101,61614,88681,38587,19140,21927,84056,145000,144989,39821,85429,63658,51531,98067,61207,80045,71782,35073,45132,73461,58983,96095,79920,106981,53646,84628,95828,101863,62995,94806,36434,122908,147661,67724,85300,0,33820,0,85236,58822,93480,24690,88257,141442,73174,107320,0,72011,84745,96047,131730,91939,53989,63566,152327,171670,102686
65074,0,66986,0,14572,54724,53289,140577,155648,106740,135929,76890,56484,151383,82436,55647,103232,135595,112057,84564,127137,115561,168338,95629,27502,63601,82583,59673,74418,23792,50733,91349,175286,144941,65288,83470,86693,86117,86969,64658,81962,116692,16198,34084,69175,55994,143368,86128,87111,61174,74838,112255,132168,83708,105451,92888,83897,143018,40547,48183,0,47458,0,101800,46603,111777,11767,137594,117463,79155,108376,0,78850,73636,126735,149848,122999,32979,67123,137968,167283,86938
106253,0,69230,0,64763,85372,41160,111496,166996,57900,127839,71757,69652,107781,115486,57806,126811,127128,135567,42732,111513,140189,76908,107591,40315,63218,91823,58115,37696,45642,44124,112322,142497,158649,70122,53921,99984,84911,103995,101645,92756,116478,63223,71018,82170,102635,111051,112371,103061,71349,116214,70262,109503,45207,131378,49619,112883,176305,62165,68236,0,44787,0,138238,42752,113963,0,120968,119826,76293,142355,0,118072,33462,121156,127630,135899,62303,61116,121526,228889,90187
59893,0,94796,0,18018,40257,23886,145089,170521,114598,108513,78697,89480,84442,93354,52594,95748,99201,139432,64872,88763,120036,95671,95346,33763,86297,130959,78125,0,41803,24910,75177,181890,112844,90354,83016,82236,101027,85407,98717,101556,145669,62110,121414,72517,78650,139196,75028,102421,78713,76508,117406,103055,77051,107338,65306,117221,189729,56279,52221,17207,44983,0,102230,62649,94303,31957,109264,110646,90021,131741,0,106711,68215,100177,150963,148988,31514,60990,103544,204390,109318
75356,0,64150,0,40100,65828,74839,103704,134981,108911,106175,106664,82000,142755,115925,35333,100138,84420,143772,33434,120317,119187,57445,116165,55021,68677,95073,59557,52560,43242,18528,42565,149618,111134,77192,63686,95025,64830,83218,95664,95283,137881,56333,71746,52529,72866,131794,59983,104526,84620,78385,120064,170875,61234,103284,31997,124766,157699,65044,91149,41391,58357,0,76435,54430,133557,25568,103835,122688,106844,180618,0,85181,75340,94980,133228,177379,33511,94739,137024,171939,77875
106644,0,80474,15495,45430,57516,71189,148244,146223,82393,157867,99479,93733,142456,133702,49222,102713,73231,148733,62624,110984,131669,98160,105822,34788,75435,78393,55138,46945,73885,0,37768,62008,119253,65196,57481,86748,108424,77033,117561,121647,103347,44787,81932,63672,54934,143165,63189,133496,79438,120584,129851,166985,69243,106686,49070,127028,147243,63426,87740,49267,50998,0,89101,68218,124982,0,123545,125128,72763,132866,0,76952,87658,97895,141434,130082,52276,69159,135350,190314,93386
98071,0,62462,0,50538,82778,53744,118301,126243,70047,169377,52227,103515,130353,90896,75342,70910,97115,133577,50583,89379,143054,101747,100561,23583,98177,58092,83981,52514,67411,0,74959,122302,129844,65683,59567,101033,108435,68768,88292,157144,99834,43142,48854,44769,76405,117312,74835,78513,93847,72105,120379,158006,90499,134344,54816,121909,136225,67349,65652,23116,70014,15173,117846,65624,120012,20824,114164,130627,95421,135253,0,56217,93987,93361,141094,132821,66120,61141,146003,156147,89460
98115,0,63201,0,41991,62961,68776,173267,114041,112709,190135,53151,93595,137171,63104,77231,111453,92758,148460,54102,92063,113852,96002,128829,29403,69441,87384,75382,31205,83133,33055,78140,187161,119775,59893,96188,77727,105275,68228,124459,99633,153467,62253,84652,73199,80404,110410,53344,48091,135286,90057,122865,137433,84750,119051,38361,138707,138647,60976,97524,74688,65766,0,104801,60578,116921,20534,87824,115056,89691,148173,0,103152,73553,104385,124484,144758,58303,82966,129745,159505,79218
96924,0,77104,54334,66399,55388,57267,142270,169281,79433,191384,73334,108040,125463,90008,50941,72547,68532,129345,69449,114159,113469,113144,86704,62481,69582,71197,78975,19512,80695,0,60477,0,118588,78370,94860,101664,94017,89837,120697,78002,144516,51901,105697,44268,47333,97128,79122,58753,121712,123004,98688,101185,80625,131829,32516,180580,110839,64719,123589,55406,43296,0,76938,64242,113549,0,103603,124829,77800,154344,0,109620,96734,77844,141100,122832,59311,65708,97575,170683,84216
89688,0,80309,44322,93997,86467,74323,118257,132530,70835,157038,59868,83589,132574,84098,64817,100079,86776,109955,50018,109007,90690,129794,110284,42497,87446,75374,86132,27182,100787,0,78680,175804,94393,50584,115306,95979,105842,100322,141573,134009,101994,71336,104676,71711,72182,130139,32768,86031,123099,93679,136521,103500,76916,89024,18007,90696,156709,59607,112086,46796,62954,0,90733,98330,123362,0,89685,148562,75627,203060,0,91702,59494,109846,127225,115646,37879,68864,110951,192870,80332
83157,0,71930,35704,77891,63327,55092,102379,149416,81121,146738,64424,108858,149569,99640,49608,73874,62330,144201,41837,114922,64043,66526,84230,31660,77745,114169,85198,32842,91327,0,101980,161837,135546,43125,104675,78393,116603,112889,98381,108893,123968,80877,68408,89485,72697,109582,61971,62212,133768,151682,140236,94045,36634,139959,56606,123135,240002,62100,83021,67958,34854,0,69374,65805,70463,29652,79320,128807,85468,146096,0,85694,47662,98651,116720,99954,58053,45890,134529,158408,100141
103566,0,62782,35881,73655,19712,51875,127744,155092,78332,180399,65693,100525,129102,100891,71669,77853,69853,112847,63524,77252,129193,73450,88299,57299,100125,72131,68993,23265,92473,0,84825,135567,115674,69881,81194,113809,128543,86790,115697,108132,171323,74575,51112,64773,48019,119441,117100,70826,140628,103872,109265,83678,53856,131913,58269,138434,158173,84496,98809,79289,33900,0,89861,51207,116817,47875,106816,116882,97906,145155,0,113578,72562,91352,118341,150248,73071,92251,137708,162751,92510
96757,0,96264,37001,74007,75791,73590,143058,114254,87319,168457,72477,73498,79412,100567,58765,107865,71746,128452,57129,92909,106125,84098,88504,26761,126452,110205,80914,38928,110541,0,93608,167983,147285,0,83625,121954,93737,104937,134111,96127,120115,74410,91886,82322,82307,106347,54760,122390,100475,101029,137244,97739,56927,102162,44396,113184,214700,59962,82286,70712,81144,0,98251,115795,141695,15153,66375,97876,80156,161360,0,79919,76343,118963,117609,124251,59081,64241,138484,162132,123117
105200,0,104171,44131,85659,17830,72784,145792,117785,42072,172251,39655,80194,87597,126663,66575,107310,95857,113604,41259,96152,120970,82112,97694,46893,100760,82681,73302,33452,104430,22022,74882,140642,115440,56650,68246,124988,136396,77459,126350,66644,122171,70169,118643,66767,51722,95744,92839,76543,149589,94899,118659,91104,44402,94124,50627,139671,145062,58406,89528,50060,45128,0,114855,68691,112940,55477,80283,108451,57343,121888,0,68599,90217,96872,154300,92857,72181,50763,105913,153111,106715
125132,0,99634,55474,33445,53079,86926,168665,135146,66051,129139,39146,66042,62793,81792,63497,117005,70512,106669,22981,92280,103645,88724,92598,14919,86484,81174,92484,39009,117152,0,95540,132348,86667,47641,86844,149234,97879,42232,138547,84314,138436,68513,100186,68983,92934,123239,77303,103834,192427,76879,113549,89739,56130,100452,24641,110317,198048,64797,70738,79527,80530,0,141308,87736,167483,63327,115484,119358,46752,141166,0,92115,77806,72002,116835,79427,74581,56238,139042,178554,115480
81852,0,62763,45132,30894,58017,67161,148685,155292,81573,125696,61875,118557,78015,97286,85058,93149,67013,108490,36951,98258,130162,116513,116718,44659,80735,145042,86722,27478,111502,17809,100032,175375,131112,67447,92291,117200,120004,69413,96478,100688,111880,63329,97555,72128,88097,104161,80990,102563,115000,42878,135611,118093,83168,111096,25500,152700,194037,63508,82122,53918,74496,26013,112369,61312,108032,21888,107590,69362,68984,160538,0,80665,70777,116499,144993,76606,56638,48740,115717,180508,121759
88344,0,118217,40884,77348,52639,40505,128098,155421,68092,175990,73234,105417,105737,68544,85177,99969,59500,123393,48577,117013,144124,107013,76922,27117,96889,86531,73569,48163,101776,0,101511,169135,93929,65515,98388,107182,110009,51735,137370,113865,118432,73347,127607,76094,81796,141073,80328,103445,123201,107601,147746,92243,69929,66312,39498,94359,173648,61514,93455,65290,60480,0,106428,91463,88162,18886,109684,76720,75715,161838,0,87728,84268,109295,155688,105112,95654,72418,138193,162066,95560
